FLOOR,BEDROOM,BATHROOM,parking_missing,price_in_crore,Land_in_aana,LAND_squared,City,road_access_in_feet,facing,AGE,car_parking,bike_parking
1.0,3.0,1.0,1,1.6,4.0,16.0,kathmandu,13.0,south-east,8,0,0
2.5,4.0,4.0,1,3.0,4.0,16.0,lalitpur,14.0,south,4,0,0
2.5,5.0,3.0,1,6.5,16.0,256.0,kathmandu,12.0,west,5,0,0
2.5,4.0,2.0,1,2.5,4.0,16.0,kathmandu,12.0,south-east,20,0,0
6.0,4.0,4.0,1,15.0,7.1,50.41,kathmandu,17.0,south,14,0,0
2.5,4.0,5.0,1,4.25,5.0,25.0,lalitpur,12.0,north,4,0,0
2.5,5.0,3.0,1,2.75,4.0,16.0,lalitpur,15.0,south,8,0,0
2.5,4.0,4.0,1,3.6,5.0,25.0,lalitpur,13.0,south,18,0,0
2.5,3.0,3.0,1,2.3,3.0,9.0,lalitpur,13.0,north,28,0,0
2.5,7.0,5.0,1,2.9,4.0,16.0,lalitpur,20.0,south,8,0,0
2.5,7.0,3.0,1,2.5,5.2,27.040000000000003,lalitpur,13.0,west,14,0,0
3.5,10.0,4.0,1,3.4,6.1,37.209999999999994,kathmandu,15.0,west,5,0,0
4.0,10.0,3.0,1,2.8,3.1,9.610000000000001,kathmandu,25.0,west,4,0,0
2.5,6.0,4.0,1,2.95,5.3,28.09,lalitpur,16.0,east,4,0,0
2.5,5.0,3.0,1,3.35,5.0,25.0,lalitpur,13.0,south-west,8,0,0
2.5,5.0,4.0,1,2.25,4.0,16.0,kathmandu,12.0,east,4,0,0
2.5,5.0,4.0,1,3.75,4.0,16.0,kathmandu,13.0,north-east,4,0,0
2.5,5.0,4.0,1,4.5,6.2,38.440000000000005,kathmandu,12.0,east,4,0,0
2.5,6.0,3.0,1,2.5,4.0,16.0,bhaktapur,13.0,south-west,20,0,0
2.5,5.0,3.0,1,1.6,3.3,10.889999999999999,kathmandu,8.0,east,10,0,0
2.5,5.0,6.0,1,2.75,4.0,16.0,kathmandu,13.0,north,4,0,0
2.5,5.0,3.0,1,1.6,2.3,5.289999999999999,kathmandu,13.0,north,4,0,0
1.0,5.0,4.0,1,1.18,3.0,9.0,kathmandu,15.0,west,14,0,0
2.5,5.0,3.0,1,1.4,3.0,9.0,kathmandu,8.0,west,20,0,0
2.5,5.0,6.0,1,6.0,7.0,49.0,kathmandu,15.0,west,14,0,0
2.5,4.0,4.0,1,5.75,9.2,84.63999999999999,kathmandu,15.0,east,4,0,0
2.5,5.0,4.0,1,2.7,4.0,16.0,kathmandu,13.0,south,8,0,0
2.5,4.0,3.0,1,1.8,2.4,5.76,kathmandu,18.0,west,4,0,0
2.5,5.0,4.0,1,3.1,5.0,25.0,kathmandu,13.0,west,4,0,0
2.5,5.0,4.0,1,5.75,5.2,27.040000000000003,lalitpur,19.0,south,4,0,0
3.5,7.0,5.0,1,2.75,5.3,28.09,lalitpur,12.0,south,18,0,0
2.5,4.0,4.0,1,2.35,3.1,9.610000000000001,lalitpur,15.0,east,28,0,0
2.5,3.0,4.0,1,3.25,4.0,16.0,kathmandu,22.0,north,8,0,0
2.5,5.0,4.0,1,4.0,5.2,27.040000000000003,kathmandu,14.0,west,14,0,0
3.0,5.0,5.0,1,3.0,4.0,16.0,kathmandu,28.0,south-west,5,0,0
2.5,4.0,5.0,1,4.7,6.0,36.0,kathmandu,15.0,north,4,0,0
5.5,12.0,6.0,1,5.1,3.0,9.0,kathmandu,12.0,east,4,0,0
4.5,9.0,6.0,1,3.99,4.2,17.64,bhaktapur,13.0,south-west,8,0,0
3.5,14.0,7.0,1,4.25,7.2,51.84,kathmandu,12.0,east,4,0,0
2.5,4.0,5.0,1,2.85,5.0,25.0,lalitpur,13.0,north-east,8,0,0
2.5,5.0,4.0,1,2.6,5.1,26.009999999999998,kathmandu,16.0,south,20,0,0
2.5,6.0,4.0,1,2.85,5.0,25.0,kathmandu,16.0,north,5,0,0
5.0,4.0,4.0,1,2.6,2.0,4.0,kathmandu,20.0,east,22,0,0
2.5,6.0,3.0,1,2.25,2.2,4.840000000000001,kathmandu,13.0,east,10,0,0
2.5,4.0,3.0,1,3.1,4.2,17.64,kathmandu,14.0,north,9,0,0
2.5,5.0,5.0,1,8.5,12.2,148.83999999999997,kathmandu,12.0,east,5,0,0
2.5,5.0,3.0,1,2.25,4.1,16.81,lalitpur,12.0,east,8,0,0
2.5,4.0,4.0,1,1.55,3.0,9.0,kathmandu,13.0,west,10,0,0
2.5,5.0,5.0,1,3.25,4.0,16.0,kathmandu,15.0,east,9,0,0
3.5,6.0,8.0,1,10.0,12.0,144.0,kathmandu,13.0,west,10,0,0
2.5,6.0,4.0,1,4.5,4.2,17.64,kathmandu,16.0,east,10,0,0
3.0,6.0,4.0,1,2.85,10.0,100.0,kathmandu,15.0,west,9,0,0
2.5,6.0,6.0,1,6.8,8.0,64.0,lalitpur,10.0,south-east,10,0,0
2.5,5.0,4.0,1,2.97,4.1,16.81,kathmandu,16.0,unknown,9,0,0
2.5,5.0,6.0,1,7.25,16.0,256.0,kathmandu,12.0,north,4,0,0
3.0,6.0,6.0,1,2.87,4.1,16.81,lalitpur,13.0,south,4,0,0
3.5,7.0,6.0,1,9.2,12.0,144.0,kathmandu,20.0,south-west,17,0,0
2.5,5.0,4.0,1,6.9,8.2,67.24,kathmandu,13.0,east,6,0,0
2.5,5.0,4.0,1,1.58,2.3,5.289999999999999,kathmandu,30.0,north,4,0,0
2.5,5.0,4.0,1,2.98,5.0,25.0,kathmandu,12.0,south,5,0,0
2.5,4.0,4.0,1,3.2,4.0,16.0,kathmandu,15.0,south,5,0,0
2.0,3.0,2.0,1,2.45,3.1,9.610000000000001,kathmandu,21.0,north-east,11,0,0
2.5,5.0,5.0,1,3.5,5.0,25.0,kathmandu,13.0,south,20,0,0
2.5,4.0,7.0,1,5.9,7.0,49.0,kathmandu,15.0,north,11,0,0
2.5,4.0,4.0,1,3.3,4.1,16.81,lalitpur,15.0,south-west,14,0,0
2.5,5.0,3.0,1,2.7,4.0,16.0,lalitpur,15.0,south,20,0,0
2.5,4.0,3.0,1,2.4,3.2,10.240000000000002,lalitpur,15.0,south,5,0,0
2.5,5.0,4.0,1,2.35,3.2,10.240000000000002,kathmandu,15.0,north,11,0,0
2.5,5.0,4.0,1,3.5,5.0,25.0,kathmandu,13.0,north,14,0,0
3.0,8.0,6.0,1,2.95,4.2,17.64,kathmandu,12.0,west,6,0,0
4.5,8.0,4.0,1,2.7,4.0,16.0,kathmandu,11.0,south,10,0,0
2.5,6.0,4.0,1,2.8,4.0,16.0,kathmandu,18.0,east,14,0,0
2.5,4.0,4.0,1,1.99,3.1,9.610000000000001,lalitpur,18.0,north-west,20,0,0
2.5,4.0,3.0,1,2.5,5.0,25.0,kathmandu,16.0,east,11,0,0
2.5,5.0,5.0,1,3.5,5.0,25.0,kathmandu,13.0,south,20,0,0
2.5,5.0,5.0,1,3.2,4.2,17.64,kathmandu,15.0,south-west,8,0,0
2.5,3.0,4.0,1,2.3,3.2,10.240000000000002,kathmandu,15.0,north,12,0,0
2.5,4.0,5.0,1,5.5,7.2,51.84,kathmandu,13.0,north-east,22,0,0
2.5,5.0,5.0,1,3.5,4.0,16.0,kathmandu,13.0,north-east,5,0,0
2.5,4.0,5.0,1,2.35,3.0,9.0,lalitpur,20.0,east,8,0,0
2.5,4.0,3.0,1,2.3,3.0,9.0,lalitpur,16.0,south,6,0,0
2.5,5.0,4.0,1,1.95,3.0,9.0,lalitpur,15.0,unknown,14,0,0
2.5,4.0,4.0,1,2.8,4.3,18.49,lalitpur,16.0,east,20,0,0
2.5,4.0,4.0,1,2.35,3.1,9.610000000000001,lalitpur,15.0,north-west,5,0,0
2.5,7.0,3.0,1,4.0,4.0,16.0,kathmandu,13.0,west,24,0,0
2.5,5.0,4.0,1,2.8,4.2,17.64,kathmandu,13.0,south-east,14,0,0
2.5,5.0,4.0,1,2.3,3.2,10.240000000000002,kathmandu,12.0,east,20,0,0
2.5,6.0,4.0,1,2.15,4.0,16.0,lalitpur,12.0,east,11,0,0
2.5,4.0,3.0,1,4.0,6.0,36.0,kathmandu,20.0,south-west,14,0,0
3.5,5.0,4.0,1,2.1,3.0,9.0,lalitpur,15.0,unknown,10,0,0
2.5,6.0,3.0,1,2.05,3.0,9.0,kathmandu,13.0,south,14,0,0
2.5,5.0,4.0,1,4.5,7.0,49.0,kathmandu,20.0,east,20,0,0
2.5,4.0,4.0,1,2.3,4.0,16.0,kathmandu,13.0,north-west,5,0,0
2.5,6.0,4.0,1,4.5,5.0,25.0,kathmandu,18.0,east,11,0,0
2.5,4.0,3.0,1,2.4,3.0,9.0,lalitpur,13.5,west,20,0,0
3.0,7.0,4.0,1,3.25,4.0,16.0,lalitpur,14.5,south-west,11,0,0
3.0,8.0,6.0,1,8.0,7.0,49.0,lalitpur,20.0,west,14,0,0
1.0,2.0,1.0,1,1.05,3.0,9.0,kathmandu,10.0,east,20,0,0
2.0,3.0,3.0,1,2.11,4.0,16.0,lalitpur,13.0,south,5,0,0
2.5,3.0,2.0,1,1.4,3.2,10.240000000000002,kathmandu,13.0,east,11,0,0
2.5,3.0,4.0,1,2.75,4.2,17.64,kathmandu,18.0,east,14,0,0
2.5,4.0,4.0,1,4.85,6.0,36.0,lalitpur,20.0,north-east,10,0,0
2.5,4.0,5.0,1,13.0,16.0,256.0,kathmandu,15.0,south-east,14,0,0
2.5,6.0,4.0,1,3.85,6.0,36.0,kathmandu,13.0,west,11,0,0
2.5,7.0,3.0,1,1.85,5.1,26.009999999999998,kathmandu,12.0,south,14,0,0
2.0,5.0,3.0,1,7.0,6.5,42.25,kathmandu,14.0,south,20,0,0
2.0,5.0,3.0,1,4.6,6.0,36.0,kathmandu,18.0,north,8,0,0
2.5,7.0,5.0,1,11.5,8.6,73.96,kathmandu,13.0,south,12,0,0
2.5,6.0,6.0,1,3.75,4.0,16.0,lalitpur,16.0,north-west,22,0,0
2.5,4.0,4.0,1,2.4,4.0,16.0,lalitpur,18.0,east,5,0,0
2.5,6.0,3.0,1,8.0,11.0,121.0,kathmandu,14.0,south-east,6,0,0
2.5,5.0,5.0,1,13.5,17.0,289.0,kathmandu,16.0,south,22,0,0
2.5,6.0,4.0,1,3.3,6.0,36.0,kathmandu,20.0,south,30,0,0
2.5,6.0,4.0,1,3.3,4.0,16.0,kathmandu,14.0,north,28,0,0
2.5,4.0,4.0,1,2.4,4.2,17.64,kathmandu,16.0,north,6,0,0
3.5,7.0,4.0,1,4.6,5.2,27.040000000000003,kathmandu,16.5,south,8,0,0
3.5,6.0,5.0,1,1.7,2.2,4.840000000000001,kathmandu,12.0,north-east,12,0,0
2.5,4.0,5.0,1,3.25,4.0,16.0,lalitpur,20.0,west,22,0,0
2.5,5.0,4.0,1,3.0,6.0,36.0,lalitpur,12.0,south-east,23,0,0
3.5,7.0,4.0,1,2.95,4.0,16.0,kathmandu,20.0,north,22,0,0
2.5,5.0,4.0,1,2.65,4.0,16.0,lalitpur,20.0,south-east,12,0,0
3.0,4.0,5.0,1,2.25,4.1,16.81,kathmandu,14.0,south-east,7,0,0
2.0,4.0,4.0,1,4.5,6.0,36.0,kathmandu,19.0,west,6,0,0
2.5,4.0,4.0,1,2.85,4.0,16.0,lalitpur,19.0,south-east,24,0,0
2.5,4.0,4.0,1,2.5,3.2,10.240000000000002,lalitpur,20.0,north,22,0,0
2.0,4.0,4.0,1,8.0,6.5,42.25,kathmandu,15.0,north,8,0,0
2.5,5.0,4.0,1,4.7,6.0,36.0,kathmandu,15.0,south-west,6,0,0
2.5,6.0,3.0,1,2.72,4.2,17.64,kathmandu,13.0,south-west,6,0,0
2.5,4.0,4.0,1,3.5,4.0,16.0,kathmandu,15.5,west,30,0,0
2.5,5.0,3.0,1,4.0,6.0,36.0,kathmandu,12.0,west,22,0,0
3.0,7.0,4.0,1,6.25,5.5,30.25,kathmandu,12.0,east,30,0,0
3.0,7.0,4.0,1,2.6,3.2,10.240000000000002,kathmandu,12.0,south,10,0,0
2.5,5.0,4.0,1,2.25,2.2,4.840000000000001,kathmandu,19.0,east,12,0,0
2.5,4.0,4.0,1,1.6,4.2,17.64,kathmandu,13.0,west,12,0,0
2.5,4.0,4.0,1,1.65,3.1,9.610000000000001,kathmandu,13.0,west,23,0,0
2.5,3.0,3.0,1,1.7,2.2,4.840000000000001,lalitpur,13.0,east,22,0,0
3.0,5.0,5.0,1,4.0,5.2,27.040000000000003,kathmandu,13.0,south,12,0,0
2.0,5.0,3.0,1,1.95,4.0,16.0,lalitpur,15.0,north-west,5,0,0
2.5,5.0,4.0,1,3.7,4.0,16.0,kathmandu,20.0,south-east,7,0,0
2.5,4.0,4.0,1,1.5,3.0,9.0,kathmandu,13.0,east,17,0,0
2.5,5.0,4.0,1,2.85,4.0,16.0,kathmandu,13.0,north,14,0,0
2.5,4.0,4.0,1,1.9,3.2,10.240000000000002,lalitpur,13.0,north,6,0,0
2.5,3.0,3.0,1,3.2,5.0,25.0,kathmandu,13.0,east,6,0,0
2.5,5.0,5.0,1,4.2,7.2,51.84,kathmandu,14.0,south,6,0,0
2.5,5.0,6.0,1,4.75,6.0,36.0,kathmandu,18.0,south,8,0,0
2.5,5.0,5.0,1,3.25,4.1,16.81,kathmandu,14.0,south-west,6,0,0
6.0,5.0,4.0,1,18.0,9.0,81.0,kathmandu,20.0,unknown,12,0,0
2.5,4.0,3.0,1,3.3,3.3,10.889999999999999,kathmandu,20.0,south-east,6,0,0
2.5,4.0,4.0,1,5.5,5.0,25.0,kathmandu,13.0,south-east,5,0,0
2.5,7.0,3.0,1,3.75,5.0,25.0,kathmandu,18.0,north-west,12,0,0
2.5,4.0,4.0,1,3.8,4.0,16.0,lalitpur,20.0,north,7,0,0
3.0,5.0,4.0,1,1.85,3.0,9.0,kathmandu,14.0,south,20,0,0
2.5,4.0,5.0,1,2.45,3.2,10.240000000000002,lalitpur,20.0,east,17,0,0
2.5,5.0,4.0,1,2.7,4.0,16.0,kathmandu,13.0,south-east,14,0,0
2.5,3.0,2.0,1,3.5,7.2,51.84,bhaktapur,13.0,east,6,0,0
2.5,4.0,4.0,1,1.85,3.0,9.0,lalitpur,14.0,east,12,0,0
2.5,4.0,5.0,1,2.65,3.2,10.240000000000002,lalitpur,20.0,north,19,0,0
2.5,7.0,4.0,1,1.6,3.0,9.0,lalitpur,13.0,north,12,0,0
2.5,4.0,4.0,1,2.3,3.0,9.0,kathmandu,13.0,east,5,0,0
3.5,5.0,4.0,1,6.7,9.1,82.80999999999999,kathmandu,20.0,north-east,22,0,0
2.5,4.0,3.0,1,2.65,3.0,9.0,lalitpur,15.0,east,22,0,0
3.5,7.0,3.0,1,2.65,5.2,27.040000000000003,kathmandu,13.0,south-east,5,0,0
2.5,4.0,4.0,1,2.75,4.0,16.0,lalitpur,20.0,west,5,0,0
2.5,4.0,3.0,1,1.9,3.0,9.0,lalitpur,13.0,east,17,0,0
3.5,10.0,4.0,1,3.9,3.0,9.0,kathmandu,30.0,south,14,0,0
2.5,4.0,4.0,1,2.55,4.2,17.64,kathmandu,13.0,east,6,0,0
2.5,5.0,4.0,1,2.8,3.2,10.240000000000002,kathmandu,12.0,south,6,0,0
2.5,7.0,4.0,1,1.05,3.0,9.0,kathmandu,5.0,west,6,0,0
1.0,3.0,3.0,1,1.15,3.0,9.0,kathmandu,13.0,north,6,0,0
2.5,4.0,4.0,1,1.85,2.2,4.840000000000001,kathmandu,12.0,west,6,0,0
3.0,5.0,3.0,1,4.25,8.0,64.0,kathmandu,14.0,east,7,0,0
2.5,6.0,4.0,1,3.0,4.0,16.0,kathmandu,14.0,west,20,0,0
3.0,5.0,4.0,1,3.0,4.0,16.0,kathmandu,32.0,east,20,0,0
2.0,4.0,2.0,1,1.55,4.0,16.0,kathmandu,20.0,north,17,0,0
2.0,4.0,2.0,1,1.75,5.0,25.0,kathmandu,20.0,north,14,0,0
3.5,7.0,7.0,1,4.1,4.2,17.64,kathmandu,20.0,east,17,0,0
2.5,6.0,4.0,1,2.15,4.0,16.0,lalitpur,13.0,north,5,0,0
2.5,5.0,4.0,1,2.1,4.0,16.0,lalitpur,13.0,north,5,0,0
2.5,4.0,5.0,1,3.5,5.0,25.0,lalitpur,15.0,north,14,0,0
1.0,2.0,1.0,1,2.5,4.2,17.64,lalitpur,10.0,south,9,0,0
1.0,2.0,1.0,1,1.3,3.2,10.240000000000002,kathmandu,13.0,east,13,0,0
2.5,6.0,6.0,1,4.15,5.1,26.009999999999998,kathmandu,13.0,north-west,6,0,0
2.5,4.0,4.0,1,7.0,13.0,169.0,kathmandu,18.0,north,12,0,0
2.5,4.0,3.0,1,2.6,4.0,16.0,kathmandu,26.0,north,12,0,0
2.5,6.0,3.0,1,2.8,4.0,16.0,kathmandu,26.0,east,12,0,0
2.5,4.0,4.0,1,1.9,3.0,9.0,kathmandu,15.0,north,6,0,0
2.5,6.0,4.0,1,3.6,6.0,36.0,kathmandu,14.0,east,6,0,0
2.5,4.0,5.0,1,3.45,5.0,25.0,kathmandu,14.0,east,17,0,0
2.5,5.0,4.0,1,3.0,4.2,17.64,lalitpur,13.0,south,5,0,0
2.5,7.0,5.0,1,5.0,11.1,123.21,kathmandu,15.0,east,8,0,0
2.5,4.0,4.0,1,3.8,7.0,49.0,kathmandu,20.0,west,7,0,0
3.5,5.0,5.0,1,3.1,3.0,9.0,kathmandu,13.0,north-west,12,0,0
2.5,4.0,4.0,1,6.75,12.0,144.0,kathmandu,19.0,north,12,0,0
2.5,5.0,4.0,1,2.9,4.1,16.81,kathmandu,10.0,south,7,0,0
2.5,5.0,5.0,1,2.8,4.3,18.49,kathmandu,15.0,south,8,0,0
2.5,4.0,4.0,1,5.5,9.0,81.0,kathmandu,14.0,north-west,6,0,0
2.5,6.0,4.0,1,3.25,5.1,26.009999999999998,kathmandu,15.0,north,8,0,0
2.5,7.0,5.0,1,3.95,7.0,49.0,kathmandu,13.0,north,7,0,0
2.5,5.0,5.0,1,3.5,4.0,16.0,kathmandu,17.0,east,6,0,0
2.5,5.0,3.0,1,4.75,5.2,27.040000000000003,kathmandu,20.0,east,12,0,0
2.5,4.0,4.0,1,2.6,3.0,9.0,kathmandu,13.0,east,20,0,0
2.5,3.0,2.0,1,2.25,4.0,16.0,kathmandu,13.0,south,14,0,0
2.5,4.0,5.0,1,2.8,4.0,16.0,lalitpur,20.0,east,6,0,0
2.5,4.0,4.0,1,1.85,3.0,9.0,lalitpur,14.0,east,5,0,0
5.5,10.0,8.0,1,10.0,8.0,64.0,kathmandu,20.0,unknown,13,0,0
2.5,5.0,4.0,1,3.5,6.0,36.0,lalitpur,16.0,south-east,7,0,0
2.5,4.0,4.0,1,2.5,4.1,16.81,kathmandu,13.0,unknown,20,0,0
2.5,6.0,4.0,1,3.6,7.0,49.0,kathmandu,13.0,south,14,0,0
2.5,4.0,3.0,1,1.25,2.5,6.25,kathmandu,10.0,south-east,5,0,0
2.5,3.0,4.0,1,2.5,4.0,16.0,lalitpur,26.0,east,17,0,0
2.5,6.0,4.0,1,2.3,3.1,9.610000000000001,kathmandu,13.0,west,7,0,0
2.5,5.0,3.0,1,1.8,3.1,9.610000000000001,kathmandu,13.0,east,7,0,0
3.5,7.0,4.0,1,2.18,4.0,16.0,kathmandu,14.0,north,18,0,0
2.5,6.0,4.0,1,2.5,4.0,16.0,lalitpur,13.0,east,17,0,0
2.5,5.0,3.0,1,2.15,4.0,16.0,kathmandu,16.0,west,6,0,0
2.5,5.0,2.0,1,1.8,3.0,9.0,kathmandu,10.0,south,26,0,0
4.0,7.0,4.0,1,2.4,3.0,9.0,lalitpur,13.0,west,16,0,0
2.0,5.0,2.0,1,2.4,3.2,10.240000000000002,kathmandu,16.0,west,22,0,0
2.5,3.0,3.0,1,1.45,2.2,4.840000000000001,lalitpur,20.0,east,16,0,0
2.5,5.0,5.0,1,3.15,5.2,27.040000000000003,kathmandu,16.0,north,11,0,0
3.0,4.0,5.0,1,5.4,5.2,27.040000000000003,kathmandu,20.0,east,5,0,0
2.5,6.0,4.0,1,2.1,4.0,16.0,kathmandu,14.0,east,12,0,0
2.5,5.0,4.0,1,1.7,3.0,9.0,kathmandu,15.0,west,8,0,0
3.0,4.0,5.0,1,2.9,5.0,25.0,kathmandu,15.0,east,9,0,0
2.5,5.0,4.0,1,5.8,12.0,144.0,kathmandu,12.0,unknown,15,0,0
2.5,5.0,4.0,1,2.7,4.0,16.0,kathmandu,13.0,north,17,0,0
2.5,4.0,5.0,1,5.75,7.0,49.0,kathmandu,20.0,south,7,0,0
2.5,5.0,4.0,1,2.7,4.0,16.0,kathmandu,15.0,east,7,0,0
2.5,6.0,4.0,1,4.45,5.0,25.0,kathmandu,15.0,west,6,0,0
2.5,6.0,4.0,1,4.5,8.0,64.0,kathmandu,20.0,east,6,0,0
1.5,3.0,2.0,1,1.55,4.0,16.0,kathmandu,10.0,north,26,0,0
2.0,4.0,4.0,1,1.85,4.0,16.0,kathmandu,26.0,east,17,0,0
3.5,5.0,5.0,1,3.0,4.0,16.0,kathmandu,13.0,east,16,0,0
2.5,5.0,3.0,1,2.5,4.2,17.64,lalitpur,20.0,north,5,0,0
2.0,4.0,2.0,1,1.9,4.0,16.0,kathmandu,16.0,north,13,0,0
4.5,6.0,6.0,1,4.9,4.3,18.49,kathmandu,30.0,south-west,7,0,0
3.5,5.0,4.0,1,3.5,4.2,17.64,kathmandu,20.0,west,20,0,0
2.5,6.0,5.0,1,3.25,5.1,26.009999999999998,lalitpur,13.0,east,5,0,0
3.5,4.0,4.0,1,3.5,6.0,36.0,kathmandu,15.0,south,9,0,0
2.5,4.0,4.0,1,6.75,12.0,144.0,kathmandu,15.0,east,17,0,0
2.5,4.0,4.0,1,2.45,4.0,16.0,kathmandu,13.0,east,16,0,0
3.5,5.0,4.0,1,2.2,3.3,10.889999999999999,kathmandu,13.0,north,22,0,0
4.5,6.0,5.0,1,5.55,4.0,16.0,kathmandu,15.0,south,16,0,0
3.0,4.0,4.0,1,9.0,7.0,49.0,lalitpur,16.0,north,17,0,0
2.5,5.0,4.0,1,2.7,4.0,16.0,kathmandu,13.0,north,9,0,0
2.5,4.0,4.0,1,5.0,4.2,17.64,kathmandu,20.0,west,11,0,0
2.5,6.0,4.0,1,3.8,3.2,10.240000000000002,kathmandu,18.0,east,7,0,0
2.5,5.0,3.0,1,2.0,3.2,10.240000000000002,kathmandu,8.0,north,12,0,0
3.0,6.0,4.0,1,5.0,4.2,17.64,lalitpur,18.0,east,13,0,0
2.5,5.0,4.0,1,1.6,3.0,9.0,lalitpur,13.0,west,7,0,0
2.5,4.0,4.0,1,3.25,5.0,25.0,kathmandu,16.0,east,20,0,0
2.5,6.0,4.0,1,1.6,4.0,16.0,kathmandu,16.0,south,12,0,0
2.5,5.0,2.0,1,1.6,3.1,9.610000000000001,kathmandu,13.0,west,12,0,0
4.0,9.0,5.0,1,7.0,9.0,81.0,kathmandu,12.0,south,13,0,0
3.0,7.0,3.0,1,2.95,3.3,10.889999999999999,kathmandu,13.0,east,16,0,0
2.0,5.0,3.0,1,2.2,4.0,16.0,kathmandu,14.0,east,6,0,0
2.5,5.0,3.0,1,3.1,3.3,10.889999999999999,kathmandu,15.0,north-east,6,0,0
2.5,4.0,3.0,1,1.85,5.0,25.0,lalitpur,13.0,south,6,0,0
2.5,6.0,3.0,1,2.25,4.1,16.81,kathmandu,22.0,south-east,6,0,0
3.0,4.0,4.0,1,3.5,6.2,38.440000000000005,kathmandu,10.0,west,6,0,0
3.0,6.0,5.0,1,2.9,4.0,16.0,kathmandu,13.0,west,5,0,0
2.0,5.0,4.0,1,1.9,4.0,16.0,kathmandu,15.0,east,5,0,0
2.5,3.0,4.0,1,2.2,4.1,16.81,lalitpur,20.0,north,7,0,0
2.5,5.0,5.0,1,2.1,3.0,9.0,lalitpur,12.0,north-east,16,0,0
2.5,4.0,3.0,1,3.45,4.2,17.64,kathmandu,15.0,south,6,0,0
2.5,3.0,4.0,1,3.5,5.0,25.0,kathmandu,14.0,south-east,6,0,0
3.5,7.0,4.0,1,3.3,4.0,16.0,kathmandu,10.0,west,6,0,0
1.0,2.0,1.0,1,1.2,3.0,9.0,kathmandu,10.0,east,8,0,0
2.0,2.0,1.0,1,1.2,3.0,9.0,kathmandu,10.0,north,22,0,0
3.0,5.0,3.0,1,2.1,5.0,25.0,lalitpur,16.0,east,8,0,0
4.0,6.0,4.0,1,2.6,3.0,9.0,kathmandu,12.0,east,19,0,0
2.5,5.0,3.0,1,1.05,2.2,4.840000000000001,kathmandu,10.0,west,17,0,0
2.5,4.0,4.0,1,1.85,3.0,9.0,lalitpur,12.0,north,22,0,0
2.5,6.0,4.0,1,1.65,3.0,9.0,lalitpur,13.0,south,17,0,0
2.5,5.0,5.0,1,2.5,3.2,10.240000000000002,lalitpur,15.0,south,9,0,0
2.5,4.0,4.0,1,2.2,3.2,10.240000000000002,lalitpur,13.0,south,11,0,0
2.5,5.0,4.0,1,2.15,3.1,9.610000000000001,lalitpur,13.0,east,7,0,0
2.5,4.0,4.0,1,2.45,4.2,17.64,lalitpur,13.0,south,22,0,0
2.5,5.0,5.0,1,2.07,3.2,10.240000000000002,kathmandu,12.0,west,22,0,0
2.5,4.0,4.0,1,2.2,3.2,10.240000000000002,kathmandu,14.0,west,6,0,0
2.5,4.0,3.0,1,1.55,3.1,9.610000000000001,kathmandu,12.0,south,7,0,0
1.0,3.0,1.0,1,1.15,3.1,9.610000000000001,kathmandu,13.0,south-east,6,0,0
5.0,5.0,4.0,1,5.2,11.0,121.0,kathmandu,20.0,unknown,12,0,0
2.5,4.0,3.0,1,2.15,3.1,9.610000000000001,lalitpur,13.0,south,6,0,0
2.5,5.0,5.0,1,1.75,3.0,9.0,lalitpur,13.0,east,6,0,0
2.5,5.0,3.0,1,1.85,3.0,9.0,lalitpur,12.0,north,22,0,0
2.5,5.0,4.0,1,1.98,3.1,9.610000000000001,lalitpur,13.0,east,8,0,0
2.0,5.0,2.0,1,1.75,3.3,10.889999999999999,kathmandu,13.0,south,5,0,0
2.0,5.0,2.0,1,3.25,5.0,25.0,kathmandu,13.0,south,12,0,0
2.5,4.0,4.0,1,4.25,4.0,16.0,kathmandu,13.0,north,6,0,0
2.0,5.0,3.0,1,5.0,10.0,100.0,kathmandu,11.0,north,6,0,0
1.0,2.0,1.0,1,1.2,3.0,9.0,kathmandu,13.0,west,7,0,0
2.5,4.0,4.0,1,2.8,4.2,17.64,kathmandu,13.0,east,15,0,0
2.5,5.0,3.0,1,2.4,5.0,25.0,kathmandu,11.0,north-east,9,0,0
2.5,6.0,4.0,1,4.25,6.0,36.0,kathmandu,18.0,north-east,11,0,0
2.5,4.0,4.0,1,3.3,5.0,25.0,kathmandu,13.0,north,7,0,0
2.5,5.0,4.0,1,2.07,3.1,9.610000000000001,lalitpur,13.0,north,14,0,0
2.0,4.0,2.0,1,1.82,3.0,9.0,lalitpur,13.0,south,12,0,0
2.0,6.0,3.0,1,2.24,4.0,16.0,kathmandu,13.0,north,6,0,0
2.5,6.0,3.0,1,2.45,4.0,16.0,kathmandu,12.0,north-east,6,0,0
2.5,7.0,3.0,1,3.25,5.0,25.0,kathmandu,12.0,west,6,0,0
3.0,4.0,3.0,1,2.99,3.0,9.0,kathmandu,10.0,north-east,6,0,0
2.5,5.0,3.0,1,2.65,2.5,6.25,kathmandu,10.0,west,14,0,0
2.0,4.0,2.0,1,1.15,2.2,4.840000000000001,kathmandu,13.5,west,8,0,0
1.5,2.0,1.0,1,1.1,2.2,4.840000000000001,kathmandu,10.0,west,6,0,0
1.5,2.0,1.0,1,1.15,3.2,10.240000000000002,kathmandu,15.0,west,12,0,0
